Method,Job,AnalyzeLaunchVariance,EvaluateOverhead,MaxAbsoluteError,MaxRelativeError,MinInvokeCount,MinIterationTime,OutlierMode,Affinity,EnvironmentVariables,Jit,Platform,Runtime,AllowVeryLargeObjects,Concurrent,CpuGroups,Force,HeapAffinitizeMask,HeapCount,NoAffinitize,RetainVm,Server,Arguments,BuildConfiguration,Clock,EngineFactory,Toolchain,IsMutator,InvocationCount,IterationCount,IterationTime,LaunchCount,MaxIterationCount,MaxWarmupIterationCount,MinIterationCount,MinWarmupIterationCount,RunStrategy,UnrollFactor,WarmupCount,text,culture,scale,typeName,Mean,Error,StdDev,Median
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,Quand(...)lette [6500],French,x100,age,55.09 ms,76.99 ms,50.92 ms,39.2707 ms
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,Quand(...)etta. [57],Italian,x1,age,16.95 ms,78.74 ms,52.08 ms,0.4750 ms
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,Quand(...)etta. [570],Italian,x10,age,19.07 ms,79.07 ms,52.30 ms,2.2959 ms
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,Quand(...)etta. [5700],Italian,x100,age,42.52 ms,83.77 ms,55.41 ms,24.5486 ms
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,Quand(...)leta. [55],Portuguese,x1,age,16.20 ms,75.12 ms,49.69 ms,0.3665 ms
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,Quand(...)leta. [550],Portuguese,x10,age,20.81 ms,80.52 ms,53.26 ms,4.5626 ms
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,Quand(...)leta. [5500],Portuguese,x100,age,47.37 ms,77.05 ms,50.96 ms,31.6484 ms
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,Toen (...)tsen. [50],Dutch,x1,age,17.22 ms,79.76 ms,52.75 ms,0.5080 ms
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,Toen (...)tsen. [500],Dutch,x10,age,20.69 ms,79.10 ms,52.32 ms,3.9797 ms
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,Toen (...)tsen. [5000],Dutch,x100,age,41.90 ms,79.80 ms,52.78 ms,25.1674 ms
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,When (...)bike. [56],English,x1,age,20.66 ms,95.69 ms,63.30 ms,0.6070 ms
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,When (...)bike. [560],English,x10,age,24.29 ms,90.53 ms,59.88 ms,5.3919 ms
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,When (...)bike. [5600],English,x100,age,120.05 ms,99.73 ms,65.97 ms,100.0095 ms
RecognizeCurrency,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,conte(...)oup . [170],Italian,x1,currency,34.71 ms,97.97 ms,64.80 ms,14.6121 ms
RecognizeCurrency,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,conte(...)oup . [1700],Italian,x10,currency,180.01 ms,104.32 ms,69.00 ms,158.4228 ms
RecognizeCurrency,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,conte(...)oup . [17000],Italian,x100,currency,"12,985.74 ms",140.28 ms,92.79 ms,"12,968.9258 ms"
RecognizeTemperature,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,de te(...)lsius [42],Dutch,x1,temperature,18.99 ms,88.71 ms,58.68 ms,0.3951 ms
RecognizeTemperature,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,de te(...)lsius [420],Dutch,x10,temperature,22.50 ms,93.97 ms,62.16 ms,2.6872 ms
RecognizeTemperature,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,de te(...)lsius [4200],Dutch,x100,temperature,104.77 ms,93.65 ms,61.95 ms,86.6458 ms
RecognizeTemperature,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,la te(...)lsius [44],Italian,x1,temperature,18.74 ms,87.36 ms,57.78 ms,0.4020 ms
RecognizeTemperature,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,la te(...)lsius [440],Italian,x10,temperature,21.55 ms,88.60 ms,58.60 ms,2.8775 ms
RecognizeTemperature,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,la te(...)lsius [4400],Italian,x100,temperature,122.57 ms,81.41 ms,53.85 ms,104.7240 ms
RecognizeCurrency,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,montg(...)oup . [175],English,x1,currency,34.79 ms,96.18 ms,63.62 ms,15.2275 ms
RecognizeCurrency,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,montg(...)oup . [1750],English,x10,currency,189.66 ms,109.02 ms,72.11 ms,168.9880 ms
RecognizeCurrency,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,montg(...)oup . [17500],English,x100,currency,"13,649.00 ms",571.21 ms,377.82 ms,"13,469.2274 ms"
RecognizeDimension,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,são 1(...)uidos [21],Portuguese,x1,dimension,22.77 ms,106.22 ms,70.26 ms,0.4708 ms
RecognizeDimension,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,são 1(...)uidos [210],Portuguese,x10,dimension,28.99 ms,93.00 ms,61.51 ms,9.2485 ms
RecognizeDimension,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,são 1(...)uidos [2100],Portuguese,x100,dimension,528.86 ms,104.02 ms,68.80 ms,510.0486 ms
RecognizeTemperature,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,the t(...)lsius [41],English,x1,temperature,19.94 ms,93.60 ms,61.91 ms,0.2954 ms
RecognizeTemperature,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,the t(...)lsius [410],English,x10,temperature,24.40 ms,96.88 ms,64.08 ms,4.2678 ms
RecognizeTemperature,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,the t(...)lsius [4100],English,x100,temperature,123.32 ms,93.94 ms,62.14 ms,104.0745 ms
RecognizeCurrency,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,今日の日経平均は2222円13銭です。,Japanese,x1,currency,28.60 ms,89.94 ms,59.49 ms,10.2470 ms
RecognizeCurrency,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,今日の日経(...)3銭です。 [190],Japanese,x10,currency,32.09 ms,88.01 ms,58.21 ms,13.7411 ms
RecognizeCurrency,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,今日の日経(...)3銭です。 [1900],Japanese,x100,currency,49.11 ms,92.76 ms,61.36 ms,29.7253 ms
RecognizeDimension,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,去年，潜江(...)87万亩。 [62],Chinese,x1,dimension,19.87 ms,92.09 ms,60.91 ms,0.5525 ms
RecognizeDimension,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,去年，潜江(...)87万亩。 [620],Chinese,x10,dimension,22.63 ms,91.43 ms,60.48 ms,3.5080 ms
RecognizeDimension,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,去年，潜江(...)87万亩。 [6200],Chinese,x100,dimension,49.64 ms,86.10 ms,56.95 ms,32.0116 ms
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,当她五岁的时候，她学会了骑自行车,Chinese,x1,age,16.82 ms,79.46 ms,52.56 ms,0.1506 ms
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,当她五岁的(...)了骑自行车 [160],Chinese,x10,age,17.01 ms,78.45 ms,51.89 ms,0.5949 ms
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,当她五岁的(...)了骑自行车 [1600],Chinese,x100,age,20.51 ms,80.96 ms,53.55 ms,2.9979 ms
RecognizeCurrency,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,江苏彩民1(...)6.57亿 [25],Chinese,x1,currency,30.48 ms,94.02 ms,62.19 ms,11.0673 ms
RecognizeCurrency,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,江苏彩民1(...)6.57亿 [250],Chinese,x10,currency,45.98 ms,98.27 ms,65.00 ms,24.8504 ms
RecognizeCurrency,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,江苏彩民1(...)6.57亿 [2500],Chinese,x100,currency,"1,239.05 ms",96.22 ms,63.64 ms,"1,219.6096 ms"
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,私は29歳です。,Japanese,x1,age,17.23 ms,81.22 ms,53.72 ms,0.1809 ms
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,私は29歳(...)9歳です。 [80],Japanese,x10,age,17.02 ms,78.02 ms,51.60 ms,0.6723 ms
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,私は29歳(...)9歳です。 [800],Japanese,x100,age,21.46 ms,79.49 ms,52.58 ms,4.7245 ms
RecognizeTemperature,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,设置恒温器为85度,Chinese,x1,temperature,18.39 ms,86.75 ms,57.38 ms,0.1805 ms
RecognizeTemperature,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,设置恒温器(...)器为85度 [90],Chinese,x10,temperature,18.13 ms,83.63 ms,55.32 ms,0.5638 ms
RecognizeTemperature,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,设置恒温器(...)器为85度 [900],Chinese,x100,temperature,24.39 ms,93.49 ms,61.84 ms,4.7451 ms
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,그녀가 다(...) 배웠다. [30],Korean,x1,age,16.27 ms,76.77 ms,50.78 ms,0.1386 ms
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,그녀가 다(...) 배웠다. [300],Korean,x10,age,17.58 ms,80.97 ms,53.55 ms,0.5931 ms
RecognizeAge,Default,False,Default,Default,Default,Default,Default,Default,1111,Empty,LegacyJit,X86,Clr,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,1,10,Default,Default,Default,Default,Default,Default,ColdStart,1,Default,그녀가 다(...) 배웠다. [3000],Korean,x100,age,22.51 ms,76.81 ms,50.80 ms,6.5595 ms
